"","symbol","date","open","close"
"1005","BTC","2016-01-27",392.44,394.97
"1006","BTC","2016-01-28",395.15,380.29
"1007","BTC","2016-01-29",380.11,379.47
"1008","BTC","2016-01-30",378.86,378.26
"1009","BTC","2016-01-31",378.29,368.77
"1010","BTC","2016-02-01",369.35,373.06
"1011","BTC","2016-02-02",372.92,374.45
"1012","BTC","2016-02-03",374.65,369.95
"1013","BTC","2016-02-04",370.17,389.59
"1014","BTC","2016-02-05",388.9,386.55
"1015","BTC","2016-02-06",386.59,376.52
"1016","BTC","2016-02-07",376.51,376.62
"1017","BTC","2016-02-08",376.76,373.45
"1018","BTC","2016-02-09",373.42,376.03
"1019","BTC","2016-02-10",376.15,381.65
"1020","BTC","2016-02-11",382.11,379.65
"1021","BTC","2016-02-12",379.69,384.26
"1022","BTC","2016-02-13",384.64,391.86
"1023","BTC","2016-02-14",392.93,407.23
"1024","BTC","2016-02-15",407.57,400.18
"1025","BTC","2016-02-16",401.43,407.49
"1026","BTC","2016-02-17",407.66,416.32
"1027","BTC","2016-02-18",416.57,422.37
"1028","BTC","2016-02-19",422.73,420.79
"1029","BTC","2016-02-20",421.6,437.16
"1030","BTC","2016-02-21",437.77,438.8
"1031","BTC","2016-02-22",438.99,437.75
"1032","BTC","2016-02-23",438.26,420.74
"1033","BTC","2016-02-24",420.96,424.95
"1034","BTC","2016-02-25",425.04,424.54
"1035","BTC","2016-02-26",424.63,432.15
"1036","BTC","2016-02-27",432.84,432.52
"1037","BTC","2016-02-28",432.57,433.5
"1038","BTC","2016-02-29",433.44,437.7
"1039","BTC","2016-03-01",437.92,435.12
"1040","BTC","2016-03-02",435.13,423.99
"1041","BTC","2016-03-03",423.91,421.65
"1042","BTC","2016-03-04",421.84,410.94
"1043","BTC","2016-03-05",410.78,400.57
"1044","BTC","2016-03-06",400.52,407.71
"1045","BTC","2016-03-07",407.76,414.32
"1046","BTC","2016-03-08",414.46,413.97
"1047","BTC","2016-03-09",413.89,414.86
"1048","BTC","2016-03-10",414.74,417.13
"1049","BTC","2016-03-11",417.24,421.69
"1050","BTC","2016-03-12",421.61,411.62
"1051","BTC","2016-03-13",411.65,414.07
"1052","BTC","2016-03-14",414.2,416.44
"1053","BTC","2016-03-15",416.39,416.83
"1054","BTC","2016-03-16",416.89,417.01
"1055","BTC","2016-03-17",417.89,420.62
"1056","BTC","2016-03-18",420.55,409.55
"1057","BTC","2016-03-19",409.27,410.44
"1058","BTC","2016-03-20",410.4,413.76
"1059","BTC","2016-03-21",413.42,413.31
"1060","BTC","2016-03-22",413.13,418.09
"1061","BTC","2016-03-23",418.16,418.04
"1062","BTC","2016-03-24",418.42,416.39
"1063","BTC","2016-03-25",416.51,417.18
"1064","BTC","2016-03-26",417.36,417.95
"1065","BTC","2016-03-27",418.14,426.77
"1066","BTC","2016-03-28",426.55,424.23
"1067","BTC","2016-03-29",424.3,416.52
"1068","BTC","2016-03-30",416.83,414.82
"1069","BTC","2016-03-31",415.26,416.73
"1070","BTC","2016-04-01",416.76,417.96
"1071","BTC","2016-04-02",418.42,420.87
"1072","BTC","2016-04-03",421.17,420.9
"1073","BTC","2016-04-04",421.3,421.44
"1074","BTC","2016-04-05",421.02,424.03
"1075","BTC","2016-04-06",424.28,423.41
"1076","BTC","2016-04-07",423.62,422.74
"1077","BTC","2016-04-08",422.91,420.35
"1078","BTC","2016-04-09",420.81,419.41
"1079","BTC","2016-04-10",419.59,421.56
"1080","BTC","2016-04-11",421.87,422.48
"1081","BTC","2016-04-12",422.84,425.19
"1082","BTC","2016-04-13",425.63,423.73
"1083","BTC","2016-04-14",423.93,424.28
"1084","BTC","2016-04-15",424.43,429.71
"1085","BTC","2016-04-16",429.58,430.57
